postcode,name,state,latitude,longitude
6040,Vigra,MR,62.5823,6.123
6050,Valderøya,MR,62.5062,6.1249
6051,Valderøya,MR,62.5068,6.1029
6052,Giske,MR,62.5048,6.0481
6055,Godøya,MR,62.4757,6.0385
6058,Valderøya,MR,62.5062,6.1248
6059,Vigra,MR,62.5823,6.123
6264,Tennfjord,MR,62.5333,6.6
6265,Vatne,MR,62.5667,6.65
6270,Brattvåg,MR,62.6001,6.4434
6272,Hildre,MR,62.6167,6.3667
6280,Søvik,MR,62.55,6.3
6281,Søvik,MR,62.55,6.3
6282,Brattvåg,MR,62.6001,6.4434
6283,Vatne,MR,62.5451,6.5889
6285,Storekalvøy,MR,62.5271,6.2032
6290,Haramsøy,MR,62.6333,6.2833
6292,Kjerstad,MR,62.6333,6.2167
6293,Longva,MR,62.6667,6.3
6294,Fjørtoft,MR,62.7,6.3667
6390,Vestnes,MR,62.6264,7.0884
6391,Tresfjord,MR,62.5272,7.1266
6392,Vikebukt,MR,62.6167,7.15
6393,Tomrefjord,MR,62.5812,6.9311
6394,Fiksdal,MR,62.6167,6.8667
6395,Rekdal,MR,62.65,6.75
6396,Vikebukt,MR,62.6167,7.15
6397,Tresfjord,MR,62.5225,7.1285
6398,Tomrefjord,MR,62.5824,6.931
6399,Vestnes,MR,62.6264,7.0884
6300,Åndalsnes,MR,62.5675,7.6871
6301,Åndalsnes,MR,62.5675,7.6871
6310,Veblungsnes,MR,62.55,7.6833
6315,Innfjorden,MR,62.4995,7.5679
6320,Isfjorden,MR,62.5777,7.7899
6330,Verma,MR,62.3433,8.0589
6339,Isfjorden,MR,62.5781,7.7912
6350,Eidsbygda,MR,62.5866,7.4979
6360,Åfarnes,MR,62.6667,7.5167
6363,Mittet,MR,62.7,7.7167
6386,Måndalen,MR,62.5332,7.4436
6387,Vågstranda,MR,62.6186,7.3077
6364,Vistdal,MR,62.7104,7.931
6460,Eidsvåg I Romsdal,MR,62.8347,8.1222
6461,Eidsvåg I Romsdal,MR,62.8347,8.1222
6462,Raudsand,MR,62.8347,8.1222
6470,Eresfjord,MR,62.6698,8.1309
6472,Eikesdal,MR,62.4755,8.1736
6475,Midsund,MR,62.6728,6.675
6476,Midsund,MR,62.6728,6.675
6483,Ona,MR,62.8667,6.5667
6484,Sandøy,MR,62.8186,6.5841
6486,Orten,MR,62.7917,6.7042
6487,Harøy,MR,62.783,6.473
6488,Myklebost,MR,62.7333,6.45
6409,Molde,MR,62.7773,6.9854
6480,Aukra,MR,62.7833,6.9
6481,Aukra,MR,62.7833,6.9
6408,Aureosen,MR,62.8125,7.1024
6430,Bud,MR,62.9167,6.9167
6431,Bud,MR,62.9167,6.9167
6433,Hustad,MR,62.9546,7.0958
6440,Elnesvågen,MR,62.8544,7.1406
6443,Tornes I Romsdal,MR,62.85,7.0333
6444,Farstad,MR,62.9667,7.1667
6445,Malmefjorden,MR,62.8156,7.2406
6447,Elnesvågen,MR,62.8544,7.1406
6490,Eide,MR,62.9173,7.4467
6493,Lyngstad,MR,62.9667,7.3667
6494,Vevang,MR,63.0028,7.2884
6499,Eide,MR,62.9173,7.4467
6530,Averøy,MR,63.0644,7.5013
6538,Averøy,MR,63.0524,7.6322
6539,Averøy,MR,63.0132,7.4436
6631,Batnfjordsøra,MR,62.8927,7.6818
6633,Gjemnes,MR,62.8927,7.6818
6636,Angvik,MR,62.8958,8.0867
6637,Flemma,MR,62.95,8.0833
6638,Osmarka,MR,62.8638,7.8773
6639,Torvikbukt,MR,62.95,7.8667
6628,Meisingset,MR,62.8561,8.28
6629,Torjulvågen,MR,62.9747,8.2424
6630,Tingvoll,MR,62.9132,8.2053
6670,Øydegard,MR,63.0113,7.9747
6674,Kvisvik,MR,63.0667,8
6600,Sunndalsøra,MR,62.6754,8.5515
6601,Sunndalsøra,MR,62.6754,8.5515
6610,Øksendal,MR,62.7164,8.4318
6611,Furugrenda,MR,62.6621,8.63
6612,Grøa,MR,62.65,8.7167
6613,Gjøra,MR,62.55,9.1167
6620,Ålvundeid,MR,62.7657,8.5372
6622,Ålvundfjord,MR,62.8522,8.5206
6640,Kvanne,MR,62.8894,8.5269
6642,Stangvik,MR,62.92,8.4644
6643,Bøfjorden,MR,63.0197,8.3655
6644,Bæverfjord,MR,63.0333,8.5833
6645,Todalen,MR,62.8201,8.7068
6650,Surnadal,MR,62.9703,8.6616
6652,Surna,MR,62.9833,8.65
6653,Øvre Surnadal,MR,63.013,9.0599
6655,Vindøla,MR,63.0089,8.9048
6656,Surnadal,MR,62.974,8.7247
6657,Rindal,MR,63.0565,9.2124
6658,Rindalsskogen,MR,63.0993,9.3233
6659,Rindal,MR,63.0565,9.2124
6680,Halsanaustan,MR,63.0689,8.2274
6683,Vågland,MR,63.1205,8.2815
6686,Valsøybotn,MR,63.1,8.6333
6687,Valsøyfjord,MR,63.1241,8.5591
6688,Vågland,MR,63.1167,8.3333
6570,Smøla,MR,63.3304,8.0793
6571,Smøla,MR,63.4597,8.0161
6590,Tustna,MR,63.2066,8.0425
6689,Aure,MR,63.2678,8.5313
6690,Aure,MR,63.2678,8.5313
6693,Mjosundet,MR,63.2245,8.5085
6694,Foldfjorden,MR,63.2582,8.3878
6697,Vihals,MR,63.3461,8.6879
6698,Lesund,MR,63.3333,8.4833
6699,Kjørsvikbugen,MR,63.4167,8.7333
7003,Trondheim,ST,63.4305,10.3951
7004,Trondheim,ST,63.4305,10.3951
7005,Trondheim,ST,63.4305,10.3951
7006,Trondheim,ST,63.4305,10.3951
7010,Trondheim,ST,63.4305,10.3951
7011,Trondheim,ST,63.4305,10.3951
7012,Trondheim,ST,63.4305,10.3951
7013,Trondheim,ST,63.4305,10.3951
7014,Trondheim,ST,63.4305,10.3951
7015,Trondheim,ST,63.4305,10.3951
7016,Trondheim,ST,63.4305,10.3951
7018,Trondheim,ST,63.4305,10.3951
7019,Trondheim,ST,63.4305,10.3951
7020,Trondheim,ST,63.4305,10.3951
7021,Trondheim,ST,63.4305,10.3951
7022,Trondheim,ST,63.4305,10.3951
7023,Trondheim,ST,63.4305,10.3951
7024,Trondheim,ST,63.3961,10.3338
7025,Trondheim,ST,63.4041,10.3357
7026,Trondheim,ST,63.3855,10.3303
7027,Trondheim,ST,63.3903,10.3633
7028,Trondheim,ST,63.4305,10.3951
7029,Trondheim,ST,63.3773,10.363
7030,Trondheim,ST,63.4305,10.3951
7031,Trondheim,ST,63.4305,10.3951
7032,Trondheim,ST,63.4305,10.3951
7033,Trondheim,ST,63.4305,10.3951
7034,Trondheim,ST,63.4305,10.3951
7036,Trondheim,ST,63.4305,10.3951
7037,Trondheim,ST,63.4305,10.3951
7038,Trondheim,ST,63.4305,10.3951
7039,Trondheim,ST,63.348,10.4794
7040,Trondheim,ST,63.45,10.4466
7041,Trondheim,ST,63.4444,10.4458
7042,Trondheim,ST,63.4305,10.3951
7043,Trondheim,ST,63.4305,10.3951
7044,Trondheim,ST,63.4361,10.456
7045,Trondheim,ST,63.4365,10.4552
7046,Trondheim,ST,63.4206,10.4466
7047,Trondheim,ST,63.4193,10.4749
7048,Trondheim,ST,63.412,10.4597
7049,Trondheim,ST,63.4024,10.4551
7050,Trondheim,ST,63.4305,10.3951
7051,Trondheim,ST,63.4305,10.3951
7052,Trondheim,ST,63.4305,10.3951
7053,Ranheim,ST,63.4333,10.55
7054,Ranheim,ST,63.4333,10.55
7056,Ranheim,ST,63.4333,10.55
7057,Jonsvatnet,ST,63.3816,10.5572
7058,Jakobsli,ST,63.4319,10.4725
7059,Jakobsli,ST,63.4319,10.4725
7070,Bosberg,ST,63.4226,10.1493
7072,Heimdal,ST,63.35,10.3583
7074,Spongdal,ST,63.3556,10.1664
7075,Tiller,ST,63.35,10.4333
7078,Saupstad,ST,63.3662,10.3477
7079,Flatåsen,ST,63.3554,10.3798
7080,Heimdal,ST,63.35,10.3583
7081,Sjetnemarka,ST,63.35,10.3583
7082,Kattem,ST,63.35,10.3583
7083,Leinstrand,ST,63.3252,10.3071
7088,Heimdal,ST,63.35,10.3583
7089,Heimdal,ST,63.35,10.3583
7091,Tiller,ST,63.35,10.4333
7092,Tiller,ST,63.35,10.4333
7097,Saupstad,ST,63.3662,10.3477
7098,Saupstad,ST,63.3662,10.3477
7099,Flatåsen,ST,63.3581,10.3905
7400,Trondheim,ST,63.4305,10.3951
7401,Trondheim,ST,63.4305,10.3951
7402,Trondheim,ST,63.4305,10.3951
7403,Trondheim,ST,63.4305,10.3951
7404,Trondheim,ST,63.4305,10.3951
7405,Trondheim,ST,63.4305,10.3951
7406,Trondheim,ST,63.4305,10.3951
7407,Trondheim,ST,63.4305,10.3951
7408,Trondheim,ST,63.4305,10.3951
7409,Trondheim,ST,63.4305,10.3951
7410,Trondheim,ST,63.4305,10.3951
7411,Trondheim,ST,63.4305,10.3951
7412,Trondheim,ST,63.4305,10.3951
7413,Trondheim,ST,63.4305,10.3951
7414,Trondheim,ST,63.4305,10.3951
7415,Trondheim,ST,63.4305,10.3951
7416,Trondheim,ST,63.4305,10.3951
7417,Trondheim,ST,63.4305,10.3951
7418,Trondheim,ST,63.4305,10.3951
7419,Trondheim,ST,63.4305,10.3951
7420,Trondheim,ST,63.4305,10.3951
7421,Trondheim,ST,63.4305,10.3951
7422,Trondheim,ST,63.4041,10.3356
7424,Trondheim,ST,63.3874,10.3302
7425,Trondheim,ST,63.4305,10.3951
7426,Trondheim,ST,63.4305,10.3951
7427,Trondheim,ST,63.4305,10.3951
7428,Trondheim,ST,63.4305,10.3951
7429,Trondheim,ST,63.3783,10.3644
7430,Trondheim,ST,63.4305,10.3951
7431,Trondheim,ST,63.3915,10.4302
7432,Trondheim,ST,63.4305,10.3951
7433,Trondheim,ST,63.4305,10.3951
7434,Trondheim,ST,63.4305,10.3951
7435,Trondheim,ST,63.4305,10.3951
7436,Trondheim,ST,63.4305,10.3951
7437,Trondheim,ST,63.4305,10.3951
7438,Trondheim,ST,63.4305,10.3951
7439,Trondheim,ST,63.4305,10.3951
7440,Trondheim,ST,63.4474,10.4449
7441,Trondheim,ST,63.4474,10.4449
7442,Trondheim,ST,63.4474,10.4449
7443,Trondheim,ST,63.4365,10.4552
7444,Trondheim,ST,63.4365,10.4552
7445,Trondheim,ST,63.4365,10.4552
7446,Trondheim,ST,63.4305,10.3951
7447,Trondheim,ST,63.4305,10.3951
7448,Trondheim,ST,63.4305,10.3951
7449,Trondheim,ST,63.4305,10.3951
7450,Trondheim,ST,63.4305,10.3951
7451,Trondheim,ST,63.4305,10.3951
7452,Trondheim,ST,63.4283,10.5195
7453,Trondheim,ST,63.4283,10.5195
7454,Trondheim,ST,63.4305,10.3951
7455,Trondheim,ST,63.4305,10.3951
7456,Trondheim,ST,63.4125,10.5375
7457,Trondheim,ST,63.4167,10.4608
7458,Trondheim,ST,63.4216,10.4942
7459,Trondheim,ST,63.4269,10.4941
7461,Trondheim,ST,63.4305,10.3951
7462,Trondheim,ST,63.4305,10.3951
7465,Trondheim,ST,63.4305,10.3951
7466,Trondheim,ST,63.4305,10.3951
7467,Trondheim,ST,63.4305,10.3951
7468,Trondheim,ST,63.4305,10.3951
7469,Trondheim,ST,63.4305,10.3951
7470,Trondheim,ST,63.4335,10.4487
7472,Trondheim,ST,63.3508,10.3557
7473,Trondheim,ST,63.3508,10.3557
7474,Trondheim,ST,63.3508,10.3557
7475,Trondheim,ST,63.3608,10.3788
7476,Trondheim,ST,63.3619,10.3789
7477,Trondheim,ST,63.3619,10.3789
7478,Trondheim,ST,63.3664,10.3488
7479,Trondheim,ST,63.3723,10.3429
7480,Trondheim,ST,63.4305,10.3951
7481,Trondheim,ST,63.4305,10.3951
7482,Trondheim,ST,63.346,10.3351
7483,Trondheim,ST,63.4305,10.3951
7484,Trondheim,ST,63.4305,10.3951
7485,Trondheim,ST,63.4305,10.3951
7486,Trondheim,ST,63.4305,10.3951
7487,Trondheim,ST,63.3706,10.3888
7488,Trondheim,ST,63.4305,10.3951
7489,Trondheim,ST,63.4305,10.3951
7490,Trondheim,ST,63.4305,10.3951
7491,Trondheim,ST,63.4079,10.4698
7492,Trondheim,ST,63.4305,10.3951
7493,Trondheim,ST,63.4305,10.3951
7494,Trondheim,ST,63.4305,10.3951
7495,Trondheim,ST,63.4305,10.3951
7496,Trondheim,ST,63.4305,10.3951
7497,Trondheim,ST,63.3618,10.3898
7200,Kyrksæterøra,ST,63.2906,9.0891
7201,Kyrksæterøra,ST,63.2906,9.0891
7203,Vinjeøra,ST,63.2059,8.986
7206,Hellandsjøen,ST,63.4,8.9833
7255,Sundlandet,ST,63.4965,9.1798
7256,Hemnskjela,ST,63.495,9.1319
7257,Snillfjord,ST,63.4,9.5
7259,Snillfjord,ST,63.4,9.5
7239,Hitra,ST,63.601,8.9776
7240,Hitra,ST,63.6064,8.9696
7241,Ansnes,ST,69.4999,18.4484
7242,Knarrlagsund,ST,63.6667,9.0833
7243,Kvenvær,ST,63.5333,8.3833
7246,Sandstad,ST,63.5333,9.1
7247,Hestvika,ST,63.5667,9.1833
7250,Melandsjø,ST,63.6288,8.7299
7252,Dolmøy,ST,63.654,8.7766
7260,Sistranda,ST,63.7255,8.834
7261,Sistranda,ST,63.7255,8.834
7263,Hamarvik,ST,63.7,8.8
7264,Hamarvik,ST,63.7,8.8
7266,Kverva,ST,63.7,8.5333
7268,Titran,ST,63.6667,8.3
7270,Dyrvik,ST,63.7667,8.8333
7273,Norddyrøy,ST,63.7978,8.6824
7280,Sula,ST,63.8461,8.4587
7282,Bogøyvær,ST,63.871,8.5502
7284,Mausund,ST,63.868,8.6641
7285,Gjæsingen,ST,63.9273,8.8994
7286,Sørburøy,ST,63.9753,9.0594
7287,Sauøy,ST,63.9996,9.1742
7127,Opphaug,ST,63.7333,9.7
7128,Uthaug,ST,63.7167,9.6
7129,Brekstad,ST,63.687,9.6654
7130,Brekstad,ST,63.687,9.6654
7140,Opphaug,ST,63.7333,9.7
7142,Uthaug,ST,63.7167,9.6
7150,Storfosna,ST,63.6592,9.4103
7152,Kråkvåg,ST,63.6395,9.3361
7153,Garten,ST,63.6333,9.5167
7156,Leksa,ST,63.5667,9.3333
7315,Lensvik,ST,63.5139,9.8061
7316,Lensvik,ST,63.5139,9.8061
7318,Agdenes,ST,63.6195,9.6376
7319,Agdenes,ST,63.6152,9.7124
7100,Rissa,ST,63.5837,9.9599
7101,Rissa,ST,63.5837,9.9599
7105,Stadsbygd,ST,63.5096,10.0194
7110,Fevåg,ST,63.6833,9.85
7112,Hasselvika,ST,63.6347,9.834
7113,Husbysjøen,ST,63.7522,10.1315
7114,Råkvåg,ST,63.7667,10.0833
7119,Stadsbygd,ST,63.5086,10.019
7159,Bjugn,ST,63.7646,9.8107
7160,Bjugn,ST,63.7651,9.8098
7165,Oksvoll,ST,63.8167,9.6833
7166,Tarva,ST,63.7962,9.4282
7167,Vallersund,ST,63.8446,9.7239
7168,Lysøysundet,ST,63.8833,9.8667
7169,Åfjord,ST,63.9667,10.2
7170,Åfjord,ST,63.9667,10.2
7176,Linesøya,ST,64.0167,9.95
7177,Revsnes,ST,64.0333,10.0667
7178,Stokkøy,ST,64.0474,10.0184
7180,Roan,ST,64.1727,10.229
7190,Bessaker,ST,64.25,10.3333
7194,Brandsfjord,ST,64.1879,10.421
7740,Steinsdalen,ST,64.2987,10.5128
7742,Yttervåg,ST,64.3,10.3167
7744,Hepsøy,ST,64.3205,10.3733
7748,Sætervik,ST,64.4,10.5
7340,Oppdal,ST,62.5943,9.6912
7341,Oppdal,ST,62.5943,9.6912
7342,Lønset,ST,62.5832,9.3438
7343,Vognill,ST,62.6167,9.5833
7345,Driva,ST,62.5333,9.6323
7391,Rennebu,ST,62.8288,10.0104
7392,Rennebu,ST,62.8833,9.8333
7393,Rennebu,ST,62.8833,9.8333
7397,Rennebu,ST,62.7479,9.9837
7398,Rennebu,ST,62.7195,10.0292
7399,Rennebu,ST,62.8277,10.0099
7331,Løkken Verk,ST,63.1333,9.7
7332,Løkken Verk,ST,63.1333,9.7
7333,Storås,ST,63.1,9.6
7334,Storås,ST,63.1,9.6
7335,Jerpstad,ST,62.9847,9.7407
7336,Meldal,ST,63.0472,9.7134
7338,Meldal,ST,63.0472,9.7134
7300,Orkanger,ST,63.3122,9.8535
7301,Orkanger,ST,63.3122,9.8535
7302,Orkanger,ST,63.3122,9.8535
7310,Gjølme,ST,63.3167,9.8167
7320,Fannrem,ST,63.2663,9.8156
7321,Fannrem,ST,63.2663,9.8156
7327,Svorkmo,ST,63.1696,9.7425
7329,Svorkmo,ST,63.1711,9.7384
7361,Røros,ST,62.5747,11.3842
7370,Brekkebygd,ST,62.6476,11.8664
7372,Glåmos,ST,62.6833,11.4167
7374,Røros,ST,62.5747,11.3842
7380,Ålen,ST,62.8419,11.3013
7383,Haltdalen,ST,62.9333,11.15
7384,Ålen,ST,62.8419,11.3013
7288,Soknedal,ST,62.95,10.1833
7289,Soknedal,ST,62.95,10.1833
7290,Støren,ST,63.0391,10.285
7291,Støren,ST,63.0391,10.285
7295,Rognes,ST,63.0167,10.4833
7298,Budalen,ST,62.8823,10.4831
7386,Singsås,ST,62.9425,10.6513
7387,Singsås,ST,62.9731,10.5613
7211,Korsvegen,ST,63.1667,10.1
7212,Korsvegen,ST,63.1667,10.1
7213,Gåsbakken,ST,63.1167,10
7221,Melhus,ST,63.2856,10.2781
7223,Melhus,ST,63.2856,10.2781
7224,Melhus,ST,63.2856,10.2781
7227,Gimse,ST,63.2725,10.2835
7228,Kvål,ST,63.2333,10.3
7231,Lundamo,ST,63.1333,10.3
7232,Lundamo,ST,63.1333,10.3
7234,Ler,ST,63.2,10.3333
7235,Ler,ST,63.2,10.3333
7236,Hovin I Gauldal,ST,63.1167,10.25
7238,Hovin I Gauldal,ST,63.1167,10.25
7350,Buvika,ST,63.3117,10.1864
7351,Buvika,ST,63.3128,10.1855
7353,Børsa,ST,63.3267,10.0692
7354,Viggja,ST,63.35,10
7355,Eggkleiva,ST,63.2833,10.05
7357,Skaun,ST,63.25,10.0667
7358,Børsa,ST,63.3267,10.0692
7540,Klæbu,ST,63.2976,10.4826
7541,Klæbu,ST,63.2976,10.4826
7549,Tanem,ST,63.3167,10.45
7550,Hommelvik,ST,63.4108,10.7942
7551,Hommelvik,ST,63.4108,10.7942
7560,Vikhammer,ST,63.4372,10.6271
7562,Hundhamaren,ST,63.4369,10.5882
7563,Malvik,ST,63.4321,10.7368
7566,Vikhammer,ST,63.4378,10.6256
7580,Selbu,ST,63.2291,11.0313
7581,Selbu,ST,63.2186,11.0384
7583,Selbu,ST,63.2499,11.0949
7584,Selbustrand,ST,63.2488,10.9552
7596,Flaknan,ST,63.1101,11.2657
7590,Tydal,ST,62.908,11.8928
7591,Tydal,ST,63.0448,11.6615
7701,Steinkjer,NT,64.0149,11.4954
7702,Steinkjer,NT,64.0149,11.4954
7703,Steinkjer,NT,64.0149,11.4954
7704,Steinkjer,NT,64.0149,11.4954
7705,Steinkjer,NT,64.0149,11.4954
7707,Steinkjer,NT,64.0149,11.4954
7708,Steinkjer,NT,64.0149,11.4954
7709,Steinkjer,NT,64.0149,11.4954
7710,Sparbu,NT,63.9167,11.4333
7711,Steinkjer,NT,64.0149,11.4954
7712,Steinkjer,NT,64.0149,11.4954
7713,Steinkjer,NT,64.0149,11.4954
7714,Steinkjer,NT,64.0149,11.4954
7715,Steinkjer,NT,64.0149,11.4954
7716,Steinkjer,NT,64.0149,11.4954
7717,Steinkjer,NT,64.0819,11.6392
7718,Steinkjer,NT,63.9964,11.8751
7724,Steinkjer,NT,64.0149,11.4954
7725,Steinkjer,NT,64.0149,11.4954
7726,Steinkjer,NT,64.0149,11.4954
7729,Steinkjer,NT,64.0149,11.4954
7730,Beitstad,NT,64.0855,11.3615
7732,Steinkjer,NT,64.1401,11.7397
7734,Steinkjer,NT,64.0149,11.4954
7735,Steinkjer,NT,64.0149,11.4954
7736,Steinkjer,NT,64.0149,11.4954
7737,Steinkjer,NT,64.0149,11.4954
7738,Steinkjer,NT,64.0149,11.4954
7739,Beitstad,NT,64.1081,11.3915
7800,Namsos,NT,64.4662,11.4957
7801,Namsos,NT,64.4662,11.4957
7808,Namsos,NT,64.4662,11.4957
7809,Namsos,NT,64.4381,11.3578
7819,Fosslandsosen,NT,64.5333,11.2667
7820,Spillum,NT,64.45,11.5333
7822,Bangsund,NT,64.3912,11.3997
7530,Meråker,NT,63.4141,11.743
7531,Meråker,NT,63.4141,11.743
7533,Kopperå,NT,63.4,11.85
7500,Stjørdal,NT,63.468,10.9178
7501,Stjørdal,NT,63.468,10.9178
7508,Stjørdal,NT,63.468,10.9178
7510,Skatval,NT,63.509,10.826
7517,Hell,NT,63.4458,10.9009
7519,Elvarli,NT,63.3932,11.0658
7520,Hegra,NT,63.4638,11.1152
7525,Flornes,NT,63.45,11.3667
7529,Hegra,NT,63.4638,11.1152
7570,Hell,NT,63.4458,10.9009
7633,Frosta,NT,63.5891,10.7423
7634,Frosta,NT,63.5891,10.7423
7120,Leksvik,NT,63.6725,10.6266
7121,Leksvik,NT,63.6725,10.6266
7125,Vanvikan,NT,63.5549,10.2167
7126,Vanvikan,NT,63.5535,10.2222
7600,Levanger,NT,63.7464,11.2996
7601,Levanger,NT,63.7464,11.2996
7610,Levanger,NT,63.7464,11.2996
7619,Skogn,NT,63.7,11.2
7620,Skogn,NT,63.7,11.2
7622,Markabygda,NT,63.6378,11.2738
7623,Ronglan,NT,63.6682,11.1186
7624,Ekne,NT,63.7021,11.039
7629,Ytterøy,NT,63.7997,11.1335
7630,Åsen,NT,63.6087,11.0517
7631,Åsen,NT,63.6106,11.0507
7632,Åsenfjord,NT,63.5862,10.8712
7650,Verdal,NT,63.7933,11.4817
7651,Verdal,NT,63.7933,11.4817
7658,Verdal,NT,63.7933,11.4817
7660,Vuku,NT,63.7762,11.7315
7790,Malm,NT,64.0721,11.2172
7791,Malm,NT,64.0721,11.2172
7796,Follafoss,NT,63.9833,11.1
7797,Verrabotn,NT,63.8023,10.5828
7750,Namdalseid,NT,64.2224,11.2214
7751,Namdalseid,NT,64.2224,11.2214
7777,Nord-Statland,NT,64.5,11.1667
7760,Snåsa,NT,64.2457,12.3778
7761,Snåsa,NT,64.2457,12.3778
7882,Nordli,NT,64.4641,13.5925
7884,Sørli,NT,64.2236,13.8343
7898,Limingen,NT,64.8837,13.5612
7890,Namsskogan,NT,64.9289,13.1595
7892,Trones,NT,64.7333,12.8333
7893,Skorovatn,NT,64.65,13.1167
7896,Brekkvasselv,NT,64.8455,13.0148
7870,Grong,NT,64.4654,12.3149
7871,Grong,NT,64.4654,12.3149
7873,Harran,NT,64.5667,12.4833
7976,Kongsmoen,NT,64.8833,12.4333
7977,Høylandet,NT,64.6289,12.3021
7860,Skage I Namdalen,NT,64.4667,11.75
7863,Overhalla,NT,64.4936,11.9481
7864,Overhalla,NT,64.4945,11.9491
7869,Skage I Namdalen,NT,64.4667,11.75
7817,Salsnes,NT,64.6833,11.45
7856,Jøa,NT,64.6373,11.3448
7745,Oppland,NT,64.3333,10.8667
7746,Hasvåg,NT,64.4478,10.605
7770,Flatanger,NT,64.5006,10.894
7771,Flatanger,NT,64.4998,10.8942
7900,Rørvik,NT,64.9162,10.9387
7901,Rørvik,NT,64.8621,11.2373
7818,Lund,NT,64.7667,11.6
7940,Ottersøy,NT,64.85,11.2833
7944,Indre Nærøy,NT,64.7949,11.2987
7950,Abelvær,NT,64.7333,11.1833
7960,Salsbruket,NT,64.8,11.8667
7970,Kolvereid,NT,64.8655,11.6046
7971,Kolvereid,NT,64.8655,11.6046
7973,Gjerdinga,NT,64.9453,11.44
7985,Foldereid,NT,64.9667,12.2
7990,Naustbukta,NT,64.9833,11.75
7993,Gutvik,NT,65.0833,11.8333
7994,Leka,NT,65.0924,11.7051
7670,Inderøy,NT,63.8709,11.2999
7671,Inderøy,NT,63.8484,11.4008
7690,Mosvik,NT,63.8177,11.0058
8001,Bodø,NO,67.2832,14.3857
8002,Bodø,NO,67.2804,14.3706
8003,Bodø,NO,67.2764,14.3698
8004,Bodø,NO,67.276,14.3924
8005,Bodø,NO,67.2814,14.3876
8006,Bodø,NO,67.2847,14.389
8007,Bodø,NO,67.2804,14.4
8008,Bodø,NO,67.2791,14.4106
8009,Bodø,NO,67.2897,14.4191
8010,Bodø,NO,67.284,14.4169
8011,Bodø,NO,67.2946,14.4381
8012,Bodø,NO,67.2974,14.4094
8013,Bodø,NO,67.277,14.4615
8014,Bodø,NO,67.306,14.4341
8015,Bodø,NO,67.3139,14.4529
8016,Bodø,NO,67.3846,14.6287
8019,Bodø,NO,67.2765,14.5103
8020,Bodø,NO,67.2822,14.5564
8021,Bodø,NO,67.2826,14.5212
8022,Bodø,NO,67.283,14.5352
8023,Bodø,NO,67.2841,14.5501
8026,Bodø,NO,67.2919,14.5519
8027,Bodø,NO,67.2927,14.5656
8028,Bodø,NO,67.285,14.5446
8029,Bodø,NO,67.2933,14.589
8030,Bodø,NO,67.2847,14.6087
8031,Bodø,NO,67.2812,14.5461
8032,Bodø,NO,67.2812,14.5461
8037,Bodø,NO,67.28,14.405
8038,Bodø,NO,67.28,14.405
8041,Bodø,NO,67.28,14.405
8047,Bodø,NO,67.2691,14.3652
8048,Bodø,NO,67.2806,14.3763
8049,Bodø,NO,67.2945,14.5923
8050,Tverlandet,NO,67.2975,14.7332
8056,Saltstraumen,NO,67.2335,14.6252
8058,Tverlandet,NO,67.2996,14.741
8070,Bodø,NO,67.28,14.405
8071,Bodø,NO,67.2755,14.4677
8072,Bodø,NO,67.2586,14.4853
8073,Bodø,NO,67.2833,14.4741
8074,Bodø,NO,67.2777,14.4563
8075,Bodø,NO,67.28,14.405
8076,Bodø,NO,67.28,14.405
8079,Bodø,NO,67.2759,14.4898
8084,Bodø,NO,67.28,14.405
8086,Bodø,NO,67.28,14.405
8087,Bodø,NO,67.28,14.405
8088,Bodø,NO,67.28,14.405
8089,Bodø,NO,67.28,14.405
8091,Bodø,NO,67.3132,14.4499
8092,Bodø,NO,67.28,14.405
8093,Kjerringøy,NO,67.5167,14.7667
8095,Helligvær,NO,67.4167,13.9333
8096,Bliksvær,NO,67.2833,14
8097,Givær,NO,67.3029,13.7064
8098,Landegode,NO,67.4481,14.3808
8100,Misvær,NO,67.1167,15
8102,Skjerstad,NO,67.2327,15.0214
8103,Breivik I Salten,NO,67.2,15.1667
8108,Misvær,NO,67.1167,15
8501,Narvik,NO,68.4384,17.4272
8502,Narvik,NO,68.4384,17.4272
8503,Narvik,NO,68.4384,17.4272
8504,Narvik,NO,68.4384,17.4272
8505,Narvik,NO,68.4384,17.4272
8506,Narvik,NO,68.4384,17.4272
8507,Narvik,NO,68.4384,17.4272
8508,Narvik,NO,68.4384,17.4272
8509,Narvik,NO,68.4384,17.4272
8510,Narvik,NO,68.4384,17.4272
8512,Narvik,NO,68.4384,17.4272
8513,Ankenesstrand,NO,68.4167,17.3833
8514,Narvik,NO,68.4384,17.4272
8515,Narvik,NO,68.4384,17.4272
8516,Narvik,NO,68.4384,17.4272
8517,Narvik,NO,68.4384,17.4272
8518,Narvik,NO,68.4384,17.4272
8520,Ankenesstrand,NO,68.4167,17.3833
8522,Beisfjord,NO,68.3681,17.5889
8523,Elvegard,NO,68.25,17.4167
8530,Bjerkvik,NO,68.5597,17.5189
8531,Bjerkvik,NO,68.5597,17.5189
7980,Terråk,NO,65.087,12.3715
7981,Harangsfjord,NO,65.2711,12.429
7982,Bindalseidet,NO,65.1255,12.2311
8920,Sømna,NO,65.3167,12.1667
8921,Sømna,NO,65.3167,12.1667
8922,Sømna,NO,65.371,12.1979
8900,Brønnøysund,NO,65.4625,12.1997
8901,Brønnøysund,NO,65.4625,12.1997
8905,Brønnøysund,NO,65.4625,12.1997
